dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.438200,4.960376,1.027419,0.940234,-0.094360,0.013408,6.243029
0.020000,2.456951,4.959582,1.046186,0.938352,-0.094053,0.015360,6.238715
0.020000,2.475660,4.958708,1.064916,0.936478,-0.093704,0.017446,6.234269
0.020000,2.494328,4.957752,1.083608,0.934612,-0.093332,0.018591,6.229692
0.020000,2.512954,4.956711,1.102263,0.932754,-0.092892,0.021971,6.224986
0.020000,2.531538,4.955583,1.120881,0.930905,-0.092435,0.022867,6.220150
0.020000,2.550079,4.954367,1.139463,0.929067,-0.091913,0.026110,6.215185
0.020000,2.568578,4.953060,1.158008,0.927240,-0.091343,0.028495,6.210092
0.020000,2.587033,4.951660,1.176516,0.925425,-0.090745,0.029906,6.204873
0.020000,2.604815,4.950219,1.194356,0.892003,-1.671105,-79.017993,6.200806
0.020000,2.619729,4.948892,1.209329,0.748660,-7.167136,-274.801564,6.189372
0.020000,2.636403,4.947228,1.226086,0.837836,4.458770,581.295295,6.178023
0.020000,2.653083,4.945372,1.242869,0.839156,0.066003,-219.638332,6.166766
0.020000,2.669770,4.943326,1.259681,0.840581,0.071277,0.263710,6.155608
0.020000,2.686463,4.941091,1.276523,0.842110,0.076442,0.258234,6.144557
0.020000,2.703163,4.938667,1.293398,0.843749,0.081953,0.275559,6.133622
0.020000,2.719870,4.936057,1.310308,0.845486,0.086842,0.244440,6.122807
0.020000,2.736584,4.933261,1.327254,0.847315,0.091437,0.229751,6.112121
0.020000,2.753306,4.930282,1.344239,0.849244,0.096478,0.252055,6.101570
0.020000,2.770035,4.927119,1.361264,0.851255,0.100509,0.201546,6.091159
0.020000,2.786771,4.923776,1.378331,0.853351,0.104804,0.214746,6.080895
0.020000,2.803515,4.920253,1.395442,0.855528,0.108873,0.203459,6.070784
0.020000,2.820267,4.916553,1.412597,0.857775,0.112359,0.174306,6.060830
0.020000,2.837026,4.912677,1.429799,0.860100,0.116227,0.193406,6.051038
0.020000,2.853794,4.908627,1.447049,0.862483,0.119163,0.146771,6.041413
0.020000,2.870570,4.904406,1.464347,0.864932,0.122446,0.164163,6.031960
0.020000,2.887353,4.900015,1.481696,0.867435,0.125139,0.134657,6.022682
0.020000,2.904146,4.895457,1.499096,0.869991,0.127816,0.133810,6.013583
0.020000,2.920946,4.890733,1.516548,0.872595,0.130183,0.118353,6.004666
0.020000,2.937755,4.885847,1.534053,0.875242,0.132348,0.108271,5.995934
0.020000,2.954573,4.880800,1.551611,0.877929,0.134346,0.099910,5.987390
0.020000,2.971399,4.875595,1.569224,0.880650,0.136077,0.086519,5.979037
0.020000,2.988234,4.870235,1.586892,0.883404,0.137692,0.080785,5.970876
0.020000,3.005079,4.864722,1.604616,0.886185,0.139050,0.067903,5.962910
0.020000,3.021933,4.859058,1.622396,0.888991,0.140289,0.061951,5.955141
0.020000,3.038796,4.853247,1.640232,0.891818,0.141330,0.052041,5.947569
0.020000,3.055669,4.847292,1.658125,0.894662,0.142210,0.044013,5.940197
0.020000,3.072552,4.841194,1.676076,0.897521,0.142982,0.038571,5.933024
0.020000,3.089445,4.834957,1.694084,0.900392,0.143537,0.027760,5.926053
0.020000,3.106349,4.828584,1.712149,0.903273,0.144069,0.026608,5.919283
0.020000,3.123264,4.822078,1.730272,0.906161,0.144358,0.014423,5.912715
0.020000,3.140191,4.815441,1.748453,0.909054,0.144662,0.015228,5.906350
0.020000,3.157129,4.808677,1.766692,0.911949,0.144744,0.004091,5.900187
0.020000,3.174080,4.801788,1.784989,0.914845,0.144836,0.004620,5.894227
0.020000,3.191043,4.794779,1.803344,0.917741,0.144768,-0.003411,5.888470
0.020000,3.208020,4.787651,1.821757,0.920634,0.144664,-0.005238,5.882915
0.020000,3.225011,4.780407,1.840227,0.923524,0.144499,-0.008248,5.877562
0.020000,3.242017,4.773052,1.858755,0.926408,0.144211,-0.014363,5.872412
0.020000,3.259038,4.765588,1.877341,0.929288,0.143998,-0.010645,5.867462
0.020000,3.276075,4.758018,1.895984,0.932159,0.143543,-0.022745,5.862714
0.020000,3.293129,4.750346,1.914685,0.935025,0.143306,-0.011857,5.858167
0.020000,3.310201,4.742574,1.933442,0.937880,0.142758,-0.027427,5.853819
0.020000,3.327291,4.734706,1.952257,0.940729,0.142448,-0.015493,5.849670
0.020000,3.344401,4.726744,1.971128,0.943568,0.141922,-0.026272,5.845721
0.020000,3.361532,4.718693,1.990056,0.946398,0.141487,-0.021798,5.841969
0.020000,3.378683,4.710555,2.009041,0.949218,0.141037,-0.022453,5.838415
0.020000,3.395857,4.702334,2.028081,0.952028,0.140490,-0.027355,5.835057
0.020000,3.413055,4.694032,2.047178,0.954831,0.140124,-0.018302,5.831896
0.020000,3.430278,4.685654,2.066330,0.957621,0.139532,-0.029624,5.828930
0.020000,3.447526,4.677201,2.085538,0.960405,0.139180,-0.017584,5.826158
0.020000,3.464801,4.668678,2.104802,0.963179,0.138686,-0.024711,5.823581
0.020000,3.482105,4.660087,2.124121,0.965944,0.138255,-0.021542,5.821198
0.020000,3.499439,4.651432,2.143495,0.968702,0.137900,-0.017778,5.819007
0.020000,3.516803,4.642717,2.162924,0.971450,0.137418,-0.024091,5.817009
0.020000,3.534200,4.633943,2.182408,0.974193,0.137155,-0.013153,5.815203
0.020000,3.551630,4.625115,2.201946,0.976929,0.136768,-0.019310,5.813588
0.020000,3.569096,4.616236,2.221540,0.979658,0.136478,-0.014501,5.812164
0.020000,3.586598,4.607309,2.241187,0.982383,0.136231,-0.012395,5.810931
0.020000,3.604139,4.598337,2.260889,0.985101,0.135939,-0.014562,5.809888
0.020000,3.621720,4.589324,2.280646,0.987817,0.135788,-0.007552,5.809035
0.020000,3.639342,4.580273,2.300456,0.990529,0.135592,-0.009799,5.808373
0.020000,3.657007,4.571187,2.320321,0.993238,0.135466,-0.006309,5.807899
0.020000,3.674716,4.562069,2.340240,0.995946,0.135378,-0.004403,5.807616
0.020000,3.692472,4.552923,2.360213,0.998652,0.135309,-0.003441,5.807521
0.020000,3.710277,4.543753,2.380240,1.001358,0.135298,-0.000561,5.807616
0.020000,3.728131,4.534561,2.400321,1.004064,0.135315,0.000845,5.807901
0.020000,3.746036,4.525351,2.420457,1.006772,0.135375,0.003023,5.808375
0.020000,3.763996,4.516127,2.440646,1.009481,0.135453,0.003869,5.809038
0.020000,3.782010,4.506891,2.460890,1.012193,0.135621,0.008388,5.809892
0.020000,3.800082,4.497648,2.481188,1.014908,0.135751,0.006505,5.810935
0.020000,3.818212,4.488401,2.501541,1.017628,0.135971,0.011009,5.812169
0.020000,3.836403,4.479153,2.521948,1.020352,0.136221,0.012493,5.813593
0.020000,3.854657,4.469908,2.542410,1.023081,0.136445,0.011218,5.815209
0.020000,3.872976,4.460670,2.562926,1.025818,0.136829,0.019205,5.817016
0.020000,3.891361,4.451442,2.583497,1.028559,0.137081,0.012582,5.819015
0.020000,3.909815,4.442228,2.604123,1.031309,0.137478,0.019871,5.821206
0.020000,3.928339,4.433031,2.624805,1.034066,0.137873,0.019725,5.823591
0.020000,3.946936,4.423857,2.645541,1.036831,0.138215,0.017097,5.826168
0.020000,3.965607,4.414707,2.666333,1.039606,0.138767,0.027633,5.828940
0.020000,3.984354,4.405587,2.687181,1.042388,0.139077,0.015489,5.831907
0.020000,4.003179,4.396500,2.708085,1.045180,0.139624,0.027366,5.835069
0.020000,4.022084,4.387450,2.729044,1.047981,0.140052,0.021402,5.838428
0.020000,4.041071,4.378442,2.750060,1.050791,0.140507,0.022709,5.841983
0.020000,4.060142,4.369479,2.771132,1.053612,0.141059,0.027600,5.845735
0.020000,4.079299,4.360566,2.792261,1.056440,0.141403,0.017214,5.849686
0.020000,4.098543,4.351706,2.813447,1.059281,0.142032,0.031461,5.853835
0.020000,4.117877,4.342905,2.834689,1.062127,0.142322,0.014496,5.858183
0.020000,4.137302,4.334167,2.855989,1.064985,0.142862,0.027018,5.862732
0.020000,4.156819,4.325495,2.877346,1.067849,0.143208,0.017299,5.867481
0.020000,4.176431,4.316896,2.898761,1.070721,0.143597,0.019448,5.872430
0.020000,4.196139,4.308372,2.920233,1.073600,0.143964,0.018347,5.877582
0.020000,4.215944,4.299930,2.941762,1.076484,0.144189,0.011216,5.882935
0.020000,4.235848,4.291573,2.963350,1.079375,0.144532,0.017182,5.888491
0.020000,4.255853,4.283307,2.984995,1.082266,0.144582,0.002480,5.894249
0.020000,4.275960,4.275137,3.006698,1.085163,0.144850,0.013407,5.900210
0.020000,4.296169,4.267067,3.028459,1.088058,0.144735,-0.005750,5.906373
0.020000,4.316483,4.259103,3.050279,1.090954,0.144815,0.003992,5.912739
0.020000,4.336902,4.251250,3.072155,1.093846,0.144575,-0.011968,5.919308
0.020000,4.357426,4.243512,3.094090,1.096734,0.144407,-0.008445,5.926078
0.020000,4.378058,4.235896,3.116082,1.099614,0.144004,-0.020146,5.933051
0.020000,4.398797,4.228406,3.138132,1.102485,0.143561,-0.022124,5.940224
0.020000,4.419643,4.221049,3.160239,1.105344,0.142941,-0.031002,5.947597
0.020000,4.440598,4.213829,3.182403,1.108188,0.142205,-0.036812,5.955170
0.020000,4.461661,4.206752,3.204623,1.111014,0.141312,-0.044661,5.962940
0.020000,4.482833,4.199823,3.226899,1.113820,0.140264,-0.052369,5.970906
0.020000,4.504112,4.193048,3.249231,1.116600,0.139039,-0.061281,5.979068
0.020000,4.525500,4.186434,3.271618,1.119354,0.137669,-0.068475,5.987422
0.020000,4.546994,4.179984,3.294060,1.122075,0.136047,-0.081125,5.995966
0.020000,4.568596,4.173705,3.316555,1.124762,0.134356,-0.084521,6.004699
0.020000,4.590234,4.167622,3.339032,1.123847,-0.045737,-9.004642,6.013588
0.020000,4.611765,4.161776,3.361343,1.115529,-0.415914,-18.508872,6.022570
0.020000,4.633038,4.156205,3.383333,1.099530,-0.799930,-19.200791,6.031573
0.020000,4.653970,4.150924,3.404921,1.079374,-1.007822,-10.394592,6.040553
0.020000,4.674548,4.145928,3.426097,1.058826,-1.027396,-0.978734,6.049495
0.020000,4.694767,4.141210,3.446859,1.038093,-1.036638,-0.462062,6.058385
0.020000,4.714619,4.136763,3.467203,1.017179,-1.045696,-0.452912,6.067212
0.020000,4.734096,4.132578,3.487125,0.996101,-1.053922,-0.411321,6.075962
0.020000,4.753193,4.128650,3.506622,0.974846,-1.062712,-0.439489,6.084626
0.020000,4.771903,4.124968,3.525691,0.953441,-1.070256,-0.377220,6.093190
0.020000,4.790220,4.121526,3.544328,0.931883,-1.077926,-0.383484,6.101646
0.020000,4.808138,4.118314,3.562532,0.910180,-1.085146,-0.361010,6.109983
0.020000,4.825652,4.115323,3.580299,0.888342,-1.091870,-0.336175,6.118190
0.020000,4.842755,4.112546,3.597626,0.866364,-1.098920,-0.352511,6.126260
0.020000,4.859443,4.109973,3.614512,0.844279,-1.104254,-0.266694,6.134183
0.020000,4.875712,4.107596,3.630953,0.822064,-1.110726,-0.323605,6.141951
0.020000,4.891556,4.105405,3.646948,0.799748,-1.115800,-0.253722,6.149558
0.020000,4.906972,4.103390,3.662494,0.777332,-1.120798,-0.249882,6.156995
0.020000,4.921955,4.101545,3.677591,0.754821,-1.125585,-0.239356,6.164256
0.020000,4.936502,4.099859,3.692235,0.732214,-1.130324,-0.236937,6.171335
0.020000,4.950609,4.098323,3.706426,0.709545,-1.133467,-0.157149,6.178227
0.020000,4.964274,4.096930,3.720162,0.686777,-1.138415,-0.247394,6.184926
0.020000,4.977493,4.095670,3.733441,0.663957,-1.140975,-0.128031,6.191427
0.020000,4.990264,4.094536,3.746262,0.641071,-1.144302,-0.166340,6.197726
0.020000,5.002585,4.093518,3.758625,0.618128,-1.147167,-0.143249,6.203819
0.020000,5.014453,4.092609,3.770527,0.595137,-1.149543,-0.118765,6.209702
0.020000,5.025866,4.091802,3.781969,0.572078,-1.152926,-0.169148,6.215372
0.020000,5.036823,4.091087,3.792949,0.549007,-1.153554,-0.031414,6.220826
0.020000,5.047321,4.090459,3.803467,0.525871,-1.156822,-0.163418,6.226062
0.020000,5.057361,4.089911,3.813521,0.502715,-1.157798,-0.048785,6.231076
0.020000,5.066939,4.089434,3.823111,0.479528,-1.159334,-0.076824,6.235867
0.020000,5.076057,4.089023,3.832238,0.456316,-1.160596,-0.063100,6.240433
0.020000,5.084711,4.088672,3.840899,0.433067,-1.162478,-0.094078,6.244772
0.020000,5.092902,4.088374,3.849095,0.409811,-1.162790,-0.015591,6.248883
0.020000,5.100628,4.088124,3.856826,0.386530,-1.164058,-0.063433,6.252764
0.020000,5.107890,4.087916,3.864091,0.363241,-1.164430,-0.018583,6.256415
0.020000,5.114686,4.087746,3.870889,0.339931,-1.165508,-0.053898,6.259835
0.020000,5.121017,4.087608,3.877221,0.316606,-1.166240,-0.036616,6.263022
0.020000,5.126882,4.087498,3.883087,0.293274,-1.166620,-0.018988,6.265975
0.020000,5.132280,4.087413,3.888486,0.269941,-1.166641,-0.001049,6.268696
0.020000,5.137211,4.087347,3.893418,0.246596,-1.167273,-0.031620,6.271182
0.020000,5.141676,4.087299,3.897883,0.223245,-1.167531,-0.012890,6.273433
0.020000,5.145673,4.087264,3.901880,0.199881,-1.168181,-0.032507,6.275449
0.020000,5.149204,4.087240,3.905411,0.176525,-1.167811,0.018526,6.277231
0.020000,5.152267,4.087224,3.908474,0.153163,-1.168109,-0.014905,6.278777
0.020000,5.154863,4.087214,3.911070,0.129801,-1.168097,0.000615,6.280087
0.020000,5.156991,4.087209,3.913198,0.106426,-1.168768,-0.033566,6.281161
0.020000,5.158653,4.087206,3.914860,0.083056,-1.168467,0.015039,6.282000
0.020000,5.159846,4.087205,3.916053,0.059686,-1.168508,-0.002030,6.282603
0.020000,5.160573,4.087205,3.916780,0.036321,-1.168265,0.012125,6.282970
0.020000,5.160905,4.087204,3.917112,0.016633,-0.984384,9.194089,6.283137
0.020000,5.160996,4.087204,3.917203,0.004525,-0.605396,18.949386,6.283183
0.020000,5.161000,4.087204,3.917207,0.000210,-0.215781,19.480729,6.283185
0.020000,5.161000,4.087204,3.917207,0.000000,-0.010479,10.265102,6.283185
