dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.300000,4.214250,0.000067,0.006667,0.333333,16.666667,0.000000
0.020000,1.300000,4.214250,0.000067,0.000000,-0.333323,-33.332817,0.000000
0.020000,1.300000,4.214250,0.000067,0.000000,0.000013,16.666795,0.000000
0.020000,1.300000,4.214250,0.000067,0.000001,0.000015,0.000128,0.000000
0.020000,1.300000,4.214250,0.000067,0.000001,0.000015,-0.000002,0.000000
0.020000,1.301433,4.214250,0.001500,0.071665,3.583210,179.159716,6.283185
0.020000,1.303633,4.214250,0.003700,0.109998,1.916651,-83.327919,6.283185
0.020000,1.306233,4.214250,0.006300,0.129998,0.999985,-45.833329,6.283185
0.020000,1.309233,4.214250,0.009300,0.149998,0.999985,0.000005,6.283185
0.020000,1.312633,4.214250,0.012700,0.169997,0.999985,0.000006,6.283185
0.020000,1.316433,4.214250,0.016500,0.189997,0.999985,0.000006,6.283184
0.020000,1.320633,4.214250,0.020700,0.209997,0.999985,0.000007,6.283184
0.020000,1.325233,4.214250,0.025300,0.229997,0.999985,0.000008,6.283184
0.020000,1.330233,4.214250,0.030300,0.249996,0.999986,0.000009,6.283184
0.020000,1.335633,4.214250,0.035700,0.269996,0.999986,0.000009,6.283183
0.020000,1.341433,4.214250,0.041499,0.289996,0.999986,0.000010,6.283183
0.020000,1.347633,4.214250,0.047699,0.309995,0.999986,0.000011,6.283183
0.020000,1.354233,4.214250,0.054299,0.329995,0.999986,0.000012,6.283182
0.020000,1.361232,4.214250,0.061299,0.349995,0.999987,0.000012,6.283182
0.020000,1.368632,4.214250,0.068699,0.369995,0.999987,0.000013,6.283182
0.020000,1.376432,4.214250,0.076499,0.389994,0.999987,0.000014,6.283181
0.020000,1.384632,4.214250,0.084699,0.409994,0.999988,0.000015,6.283181
0.020000,1.393232,4.214250,0.093299,0.429994,0.999988,0.000015,6.283180
0.020000,1.402232,4.214250,0.102299,0.449994,0.999988,0.000016,6.283180
0.020000,1.411632,4.214250,0.111698,0.469993,0.999988,0.000017,6.283180
0.020000,1.421432,4.214250,0.121498,0.489993,0.999989,0.000018,6.283179
0.020000,1.431631,4.214250,0.131698,0.509993,0.999989,0.000018,6.283179
0.020000,1.442231,4.214249,0.142298,0.529993,0.999990,0.000019,6.283178
0.020000,1.453231,4.214249,0.153298,0.549993,0.999990,0.000020,6.283178
0.020000,1.464631,4.214249,0.164698,0.569992,0.999990,0.000021,6.283177
0.020000,1.476431,4.214249,0.176498,0.589992,0.999991,0.000021,6.283176
0.020000,1.488631,4.214249,0.188697,0.609992,0.999991,0.000022,6.283176
0.020000,1.501230,4.214249,0.201297,0.629992,0.999992,0.000023,6.283175
0.020000,1.514230,4.214249,0.214297,0.649992,0.999992,0.000024,6.283175
0.020000,1.527630,4.214249,0.227697,0.669992,0.999993,0.000024,6.283174
0.020000,1.541430,4.214249,0.241497,0.689991,0.999993,0.000025,6.283174
0.020000,1.555630,4.214248,0.255697,0.709991,0.999994,0.000026,6.283173
0.020000,1.570230,4.214248,0.270296,0.729991,0.999994,0.000027,6.283172
0.020000,1.585229,4.214248,0.285296,0.749991,0.999995,0.000027,6.283172
0.020000,1.600629,4.214248,0.300696,0.769991,0.999995,0.000028,6.283171
0.020000,1.616429,4.214248,0.316496,0.789991,0.999996,0.000029,6.283170
0.020000,1.632629,4.214247,0.332696,0.809991,0.999997,0.000030,6.283170
0.020000,1.649229,4.214247,0.349295,0.829991,0.999997,0.000030,6.283169
0.020000,1.666229,4.214247,0.366295,0.849991,0.999998,0.000031,6.283168
0.020000,1.683628,4.214246,0.383695,0.869991,0.999998,0.000032,6.283168
0.020000,1.701428,4.214246,0.401495,0.889991,0.999999,0.000033,6.283167
0.020000,1.719628,4.214246,0.419695,0.909991,1.000000,0.000033,6.283166
0.020000,1.738228,4.214245,0.438294,0.929991,1.000000,0.000034,6.283166
0.020000,1.757228,4.214245,0.457294,0.949991,1.000001,0.000035,6.283165
0.020000,1.776627,4.214245,0.476694,0.969991,1.000002,0.000036,6.283165
0.020000,1.796361,4.214244,0.496427,0.986657,0.833337,-8.333220,6.283164
0.020000,1.816294,4.214244,0.516360,0.996658,0.500008,-16.666486,6.283163
0.020000,1.836294,4.214243,0.536360,0.999991,0.166678,-16.666502,6.283163
0.020000,1.856293,4.214243,0.556360,0.999991,0.000013,-8.333256,6.283162
0.020000,1.876293,4.214242,0.576360,0.999992,0.000013,0.000000,6.283161
0.020000,1.896293,4.214242,0.596360,0.999992,0.000013,-0.000000,6.283161
0.020000,1.916293,4.214241,0.616360,0.999992,0.000013,-0.000000,6.283160
0.020000,1.936293,4.214241,0.636359,0.999992,0.000013,0.000000,6.283160
0.020000,1.956293,4.214240,0.656359,0.999993,0.000013,-0.000000,6.283159
0.020000,1.976292,4.214240,0.676359,0.999993,0.000013,0.000000,6.283159
0.020000,1.996292,4.214239,0.696359,0.999993,0.000013,-0.000000,6.283158
0.020000,2.016292,4.214239,0.716359,0.999993,0.000013,0.000000,6.283158
0.020000,2.036292,4.214238,0.736359,0.999994,0.000013,0.000000,6.283157
0.020000,2.056292,4.214238,0.756359,0.999994,0.000013,-0.000000,6.283157
0.020000,2.076292,4.214237,0.776358,0.999994,0.000013,0.000000,6.283157
0.020000,2.096292,4.214237,0.796358,0.999994,0.000013,-0.000000,6.283156
0.020000,2.116292,4.214236,0.816358,0.999995,0.000013,0.000000,6.283156
0.020000,2.136291,4.214235,0.836358,0.999995,0.000013,0.000000,6.283155
0.020000,2.156291,4.214235,0.856358,0.999995,0.000013,-0.000000,6.283155
0.020000,2.176291,4.214234,0.876358,0.999995,0.000013,0.000000,6.283155
0.020000,2.196291,4.214234,0.896358,0.999996,0.000013,-0.000000,6.283154
0.020000,2.216291,4.214233,0.916358,0.999996,0.000013,-0.000000,6.283154
0.020000,2.236291,4.214232,0.936358,0.999996,0.000013,0.000000,6.283154
0.020000,2.256291,4.214232,0.956358,0.999996,0.000013,-0.000000,6.283154
0.020000,2.276291,4.214231,0.976358,0.999997,0.000013,0.000000,6.283153
0.020000,2.296291,4.214230,0.996358,0.999997,0.000013,-0.000000,6.283153
0.020000,2.316291,4.214230,1.016357,0.999997,0.000013,-0.000000,6.283153
0.020000,2.336291,4.214229,1.036357,0.999997,0.000013,-0.000000,6.283153
0.020000,2.356291,4.214228,1.056357,0.999998,0.000013,0.000000,6.283153
0.020000,2.376291,4.214228,1.076357,0.999998,0.000013,0.000000,6.283153
0.020000,2.396291,4.214227,1.096357,0.999998,0.000013,0.000000,6.283152
0.020000,2.416291,4.214226,1.116357,0.999998,0.000013,-0.000000,6.283152
0.020000,2.436291,4.214226,1.136357,0.999999,0.000013,0.000000,6.283152
0.020000,2.456291,4.214225,1.156357,0.999999,0.000013,-0.000000,6.283152
0.020000,2.476290,4.214224,1.176357,0.999999,0.000013,0.000000,6.283152
0.020000,2.496290,4.214224,1.196357,0.999999,0.000013,0.000000,6.283152
0.020000,2.516290,4.214223,1.216357,1.000000,0.000013,-0.000000,6.283152
0.020000,2.536290,4.214222,1.236357,1.000000,0.000013,0.000000,6.283152
0.020000,2.556290,4.214222,1.256357,1.000000,0.000013,-0.000000,6.283152
0.020000,2.576290,4.214221,1.276357,1.000000,0.000013,0.000000,6.283152
0.020000,2.596290,4.214220,1.296357,1.000001,0.000013,0.000000,6.283152
0.020000,2.616291,4.214220,1.316357,1.000001,0.000013,0.000000,6.283152
0.020000,2.636291,4.214219,1.336357,1.000001,0.000013,-0.000000,6.283152
0.020000,2.656291,4.214219,1.356357,1.000001,0.000013,0.000000,6.283152
0.020000,2.676291,4.214218,1.376357,1.000002,0.000013,-0.000000,6.283152
0.020000,2.696291,4.214217,1.396357,1.000002,0.000013,0.000000,6.283153
0.020000,2.716291,4.214217,1.416357,1.000002,0.000013,-0.000000,6.283153
0.020000,2.736291,4.214216,1.436357,1.000002,0.000013,0.000000,6.283153
