dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.038651,3.827044,1.904718,1.125538,0.232833,0.063828,0.604148
0.020000,4.057312,3.839801,1.927322,1.130216,0.233942,0.055442,0.595033
0.020000,4.076168,3.852435,1.950020,1.134910,0.234699,0.037876,0.585590
0.020000,4.095224,3.864940,1.972812,1.139615,0.235215,0.025797,0.575818
0.020000,4.114483,3.877305,1.995699,1.144323,0.235420,0.010218,0.565717
0.020000,4.133947,3.889523,2.018679,1.149028,0.235265,-0.007744,0.555286
0.020000,4.153619,3.901582,2.041754,1.153723,0.234712,-0.027640,0.544526
0.020000,4.173502,3.913474,2.064922,1.158397,0.233722,-0.049494,0.533439
0.020000,4.193598,3.925188,2.088183,1.163042,0.232256,-0.073310,0.522027
0.020000,4.213908,3.936714,2.111536,1.167648,0.230275,-0.099068,0.510293
0.020000,4.234434,3.948042,2.134980,1.172203,0.227740,-0.126719,0.498240
0.020000,4.255176,3.959160,2.158514,1.176695,0.224617,-0.156185,0.485872
0.020000,4.276133,3.970059,2.182136,1.181112,0.220870,-0.187350,0.473195
0.020000,4.297306,3.980728,2.205845,1.185442,0.216468,-0.220066,0.460215
0.020000,4.318694,3.991154,2.229638,1.189669,0.211385,-0.254141,0.446939
0.020000,4.340294,4.001327,2.253514,1.193781,0.205598,-0.289346,0.433376
0.020000,4.362103,4.011237,2.277469,1.197763,0.199090,-0.325409,0.419533
0.020000,4.384100,4.020863,2.301480,1.200536,0.138668,-3.021128,0.405435
0.020000,4.406185,4.030156,2.325441,1.198050,-0.124305,-13.148651,0.391153
0.020000,4.428201,4.039052,2.349186,1.187269,-0.539047,-20.737099,0.376803
0.020000,4.450005,4.047500,2.372570,1.169176,-0.904654,-18.280345,0.362490
0.020000,4.471526,4.055488,2.395525,1.147759,-1.070879,-8.311225,0.348277
0.020000,4.492747,4.063024,2.418044,1.125983,-1.088786,-0.895371,0.334188
0.020000,4.513653,4.070120,2.440122,1.103876,-1.105347,-0.828048,0.320247
0.020000,4.534229,4.076788,2.461751,1.081454,-1.121127,-0.789018,0.306475
0.020000,4.554460,4.083039,2.482926,1.058730,-1.136195,-0.753364,0.292893
0.020000,4.574332,4.088887,2.503640,1.035729,-1.150033,-0.691929,0.279522
0.020000,4.593831,4.094346,2.523890,1.012479,-1.162495,-0.623092,0.266379
0.020000,4.612946,4.099430,2.543669,0.988966,-1.175656,-0.658062,0.253481
0.020000,4.631665,4.104153,2.562974,0.965272,-1.184702,-0.452280,0.240842
0.020000,4.649976,4.108531,2.581802,0.941359,-1.195669,-0.548353,0.228477
