dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.362201,2.841241,0.000067,0.006667,0.333333,16.666667,0.000001
0.020000,1.362201,2.841241,0.000333,0.020000,0.666667,16.666667,0.000001
0.020000,1.362201,2.841241,0.000933,0.040000,1.000000,16.666667,0.000000
0.020000,1.362868,2.841241,0.001933,0.060000,1.000000,-0.000000,6.283185
0.020000,1.364268,2.841241,0.003333,0.080000,1.000000,0.000000,6.283183
0.020000,1.366068,2.841241,0.005133,0.100000,1.000000,-0.000000,6.283182
0.020000,1.368268,2.841241,0.007333,0.120000,1.000000,0.000000,6.283180
0.020000,1.370868,2.841241,0.009933,0.140000,1.000000,-0.000000,6.283178
0.020000,1.373868,2.841241,0.012933,0.160000,1.000000,0.000000,6.283175
0.020000,1.377268,2.841241,0.016333,0.180000,1.000000,0.000000,6.283172
0.020000,1.381068,2.841241,0.020133,0.200000,1.000000,-0.000000,6.283169
0.020000,1.385268,2.841241,0.024333,0.220000,1.000000,0.000000,6.283165
0.020000,1.389868,2.841241,0.028933,0.240000,1.000000,-0.000000,6.283161
0.020000,1.394868,2.841241,0.033933,0.260000,1.000000,0.000000,6.283157
0.020000,1.400268,2.841241,0.039333,0.280000,1.000000,-0.000000,6.283152
0.020000,1.406068,2.841241,0.045133,0.300000,1.000000,0.000000,6.283147
0.020000,1.412268,2.841240,0.051333,0.320000,1.000000,0.000000,6.283142
0.020000,1.418868,2.841240,0.057933,0.340000,1.000000,0.000000,6.283136
0.020000,1.425868,2.841240,0.064933,0.360000,1.000000,0.000000,6.283131
0.020000,1.433268,2.841239,0.072333,0.380000,1.000000,-0.000000,6.283125
0.020000,1.441068,2.841239,0.080133,0.400000,1.000000,0.000000,6.283118
0.020000,1.449268,2.841238,0.088333,0.420000,1.000000,0.000000,6.283112
0.020000,1.457868,2.841237,0.096933,0.440000,1.000000,0.000000,6.283105
0.020000,1.466868,2.841237,0.105933,0.460000,1.000000,-0.000000,6.283099
0.020000,1.476268,2.841236,0.115333,0.480000,1.000000,0.000000,6.283092
0.020000,1.486068,2.841235,0.125133,0.500000,1.000000,0.000000,6.283084
0.020000,1.496268,2.841234,0.135333,0.520000,1.000000,0.000000,6.283077
0.020000,1.506868,2.841233,0.145933,0.540000,1.000000,0.000000,6.283070
0.020000,1.517868,2.841231,0.156933,0.560000,1.000000,-0.000000,6.283062
0.020000,1.529268,2.841230,0.168333,0.580000,1.000000,0.000000,6.283054
0.020000,1.541068,2.841228,0.180133,0.600000,1.000000,0.000000,6.283047
0.020000,1.553268,2.841227,0.192333,0.620000,1.000000,0.000000,6.283039
0.020000,1.565868,2.841225,0.204933,0.640000,1.000000,0.000000,6.283031
0.020000,1.578868,2.841223,0.217933,0.660000,1.000000,0.000000,6.283023
0.020000,1.592268,2.841220,0.231333,0.680000,1.000000,0.000000,6.283015
0.020000,1.606068,2.841218,0.245133,0.700000,1.000000,0.000000,6.283007
0.020000,1.620268,2.841215,0.259333,0.720000,1.000000,0.000000,6.283000
0.020000,1.634868,2.841213,0.273933,0.740000,1.000000,0.000000,6.282992
0.020000,1.649868,2.841210,0.288933,0.760000,1.000000,-0.000000,6.282984
0.020000,1.665268,2.841207,0.304333,0.780000,1.000000,0.000000,6.282977
0.020000,1.681068,2.841203,0.320133,0.800000,1.000000,0.000000,6.282970
0.020000,1.697268,2.841200,0.336333,0.820000,1.000000,0.000000,6.282963
0.020000,1.713868,2.841196,0.352933,0.840000,1.000000,0.000000,6.282956
0.020000,1.730868,2.841192,0.369933,0.860000,1.000000,0.000000,6.282949
0.020000,1.748268,2.841188,0.387333,0.880000,1.000000,0.000000,6.282943
0.020000,1.766068,2.841183,0.405133,0.900000,1.000000,0.000000,6.282937
0.020000,1.784268,2.841179,0.423333,0.920000,1.000000,-0.000000,6.282931
0.020000,1.802868,2.841174,0.441933,0.940000,1.000000,0.000000,6.282926
0.020000,1.821868,2.841169,0.460933,0.960000,1.000000,0.000000,6.282921
0.020000,1.841268,2.841164,0.480333,0.980000,1.000000,0.000000,6.282916
0.020000,1.861002,2.841159,0.500067,0.993333,0.666667,-16.666667,6.282912
0.020000,1.880935,2.841153,0.520000,1.000000,0.333333,-16.666667,6.282909
0.020000,1.900935,2.841147,0.540000,1.000000,0.000000,-16.666667,6.282906
0.020000,1.920935,2.841142,0.560000,1.000000,0.000000,0.000000,6.282903
0.020000,1.940935,2.841136,0.580000,1.000000,0.000000,0.000000,6.282901
0.020000,1.960935,2.841131,0.600000,1.000000,0.000000,0.000000,6.282900
0.020000,1.980935,2.841125,0.620000,1.000000,0.000000,0.000000,6.282899
0.020000,2.000935,2.841119,0.640000,1.000000,0.000000,0.000000,6.282899
0.020000,2.020935,2.841113,0.660000,1.000000,0.000000,0.000000,6.282900
0.020000,2.040935,2.841108,0.680000,1.000000,0.000000,0.000000,6.282901
0.020000,2.060935,2.841102,0.700000,1.000000,0.000000,0.000000,6.282902
0.020000,2.080935,2.841096,0.720000,1.000000,0.000000,0.000000,6.282905
0.020000,2.100935,2.841091,0.740000,1.000000,0.000000,0.000000,6.282907
0.020000,2.120935,2.841085,0.760000,1.000000,0.000000,0.000000,6.282911
0.020000,2.140935,2.841080,0.780000,1.000000,0.000000,0.000000,6.282914
0.020000,2.160935,2.841074,0.800000,1.000000,0.000000,0.000000,6.282919
0.020000,2.180935,2.841069,0.820000,1.000000,0.000000,0.000000,6.282924
0.020000,2.200935,2.841064,0.840000,1.000000,0.000000,0.000000,6.282929
0.020000,2.220935,2.841059,0.860000,1.000000,0.000000,0.000000,6.282936
0.020000,2.240935,2.841054,0.880000,1.000000,0.000000,0.000000,6.282942
0.020000,2.260935,2.841049,0.900000,1.000000,0.000000,0.000000,6.282950
0.020000,2.280935,2.841045,0.920000,1.000000,0.000000,0.000000,6.282958
0.020000,2.300935,2.841040,0.940000,1.000000,0.000000,0.000000,6.282966
0.020000,2.320935,2.841036,0.960000,1.000000,0.000000,0.000000,6.282975
0.020000,2.340935,2.841032,0.980000,1.000000,0.000000,0.000000,6.282985
0.020000,2.360935,2.841028,1.000000,1.000000,0.000000,0.000000,6.282995
0.020000,2.380935,2.841024,1.020000,1.000000,0.000000,0.000000,6.283005
0.020000,2.400935,2.841021,1.040000,1.000000,0.000000,0.000000,6.283017
0.020000,2.420935,2.841017,1.060000,1.000000,0.000000,0.000000,6.283029
0.020000,2.440935,2.841014,1.080000,1.000000,0.000000,0.000000,6.283041
0.020000,2.460935,2.841012,1.100000,1.000000,0.000000,0.000000,6.283054
0.020000,2.480935,2.841009,1.120000,1.000000,0.000000,0.000000,6.283068
0.020000,2.500935,2.841007,1.140000,1.000000,0.000000,0.000000,6.283082
0.020000,2.520935,2.841005,1.160000,1.000000,0.000000,0.000000,6.283096
0.020000,2.540935,2.841003,1.180000,1.000000,0.000000,0.000000,6.283112
0.020000,2.560935,2.841002,1.200000,1.000000,0.000000,0.000000,6.283128
0.020000,2.580935,2.841001,1.220000,1.000000,0.000000,0.000000,6.283144
0.020000,2.600935,2.841000,1.240000,1.000000,0.000000,0.000000,6.283161
0.020000,2.620935,2.841000,1.260000,1.000000,0.000000,0.000000,6.283179
0.020000,2.638023,2.841033,1.280000,1.000000,0.000000,0.000000,0.006730
0.020000,2.658021,2.841306,1.300000,1.000000,0.000000,0.000000,0.020632
0.020000,2.678013,2.841858,1.320000,1.000000,0.000000,0.000000,0.034549
0.020000,2.697996,2.842688,1.340000,1.000000,0.000000,0.000000,0.048467
0.020000,2.717965,2.843796,1.360000,1.000000,0.000000,0.000000,0.062374
0.020000,2.737917,2.845181,1.380000,1.000000,0.000000,0.000000,0.076257
0.020000,2.757847,2.846843,1.400000,1.000000,0.000000,0.000000,0.090102
0.020000,2.777753,2.848780,1.420000,1.000000,0.000000,0.000000,0.103896
0.020000,2.797631,2.850990,1.440000,1.000000,0.000000,0.000000,0.117626
0.020000,2.817476,2.853473,1.460000,1.000000,0.000000,0.000000,0.131279
0.020000,2.837285,2.856226,1.480000,1.000000,0.000000,0.000000,0.144843
0.020000,2.857056,2.859246,1.500000,1.000000,0.000000,0.000000,0.158304
0.020000,2.876784,2.862531,1.520000,1.000000,0.000000,0.000000,0.171650
0.020000,2.896467,2.866077,1.540000,1.000000,0.000000,0.000000,0.184869
0.020000,2.916101,2.869882,1.560000,1.000000,0.000000,0.000000,0.197950
0.020000,2.935685,2.873942,1.580000,1.000000,0.000000,0.000000,0.210881
0.020000,2.955214,2.878254,1.600000,1.000000,0.000000,0.000000,0.223652
0.020000,2.974688,2.882813,1.620000,1.000000,0.000000,0.000000,0.236252
0.020000,2.994102,2.887615,1.640000,1.000000,0.000000,0.000000,0.248672
0.020000,3.013456,2.892656,1.660000,1.000000,0.000000,0.000000,0.260902
0.020000,3.032748,2.897931,1.680000,1.000000,0.000000,0.000000,0.272935
0.020000,3.051975,2.903437,1.700000,1.000000,0.000000,0.000000,0.284761
0.020000,3.071137,2.909167,1.720000,1.000000,0.000000,0.000000,0.296374
0.020000,3.090231,2.915117,1.740000,1.000000,0.000000,0.000000,0.307767
0.020000,3.109257,2.921282,1.760000,1.000000,0.000000,0.000000,0.318933
0.020000,3.128213,2.927657,1.780000,1.000000,0.000000,0.000000,0.329867
0.020000,3.147100,2.934237,1.800000,1.000000,0.000000,0.000000,0.340564
0.020000,3.165916,2.941016,1.820000,1.000000,0.000000,0.000000,0.351018
0.020000,3.184661,2.947990,1.840000,1.000000,0.000000,0.000000,0.361227
0.020000,3.203334,2.955152,1.860000,1.000000,0.000000,0.000000,0.371187
0.020000,3.221937,2.962497,1.880000,1.000000,0.000000,0.000000,0.380893
0.020000,3.240468,2.970020,1.900000,1.000000,0.000000,0.000000,0.390345
0.020000,3.258928,2.977715,1.920000,1.000000,0.000000,0.000000,0.399539
0.020000,3.277318,2.985578,1.940000,1.000000,0.000000,0.000000,0.408475
0.020000,3.295637,2.993602,1.960000,1.000000,0.000000,0.000000,0.417150
0.020000,3.313888,3.001782,1.980000,1.000000,0.000000,0.000000,0.425564
0.020000,3.332070,3.010113,2.000000,1.000000,0.000000,0.000000,0.433716
0.020000,3.350184,3.018590,2.020000,1.000000,0.000000,0.000000,0.441605
0.020000,3.368233,3.027207,2.040000,1.000000,0.000000,0.000000,0.449232
0.020000,3.386216,3.035959,2.060000,1.000000,0.000000,0.000000,0.456597
0.020000,3.404136,3.044841,2.080000,1.000000,0.000000,0.000000,0.463699
0.020000,3.421993,3.053848,2.100000,1.000000,0.000000,0.000000,0.470540
0.020000,3.439789,3.062974,2.120000,1.000000,0.000000,0.000000,0.477121
0.020000,3.457526,3.072215,2.140000,1.000000,0.000000,0.000000,0.483442
0.020000,3.475206,3.081566,2.160000,1.000000,0.000000,0.000000,0.489504
0.020000,3.492829,3.091021,2.180000,1.000000,0.000000,0.000000,0.495309
0.020000,3.510399,3.100576,2.200000,1.000000,0.000000,0.000000,0.500857
0.020000,3.527917,3.110227,2.220000,1.000000,0.000000,0.000000,0.506150
0.020000,3.545385,3.119967,2.240000,1.000000,0.000000,0.000000,0.511189
0.020000,3.562804,3.129794,2.260000,1.000000,0.000000,0.000000,0.515976
0.020000,3.580178,3.139701,2.280000,1.000000,0.000000,0.000000,0.520512
0.020000,3.597507,3.149685,2.300000,1.000000,0.000000,0.000000,0.524798
0.020000,3.614795,3.159741,2.320000,1.000000,0.000000,0.000000,0.528836
0.020000,3.632044,3.169865,2.340000,1.000000,0.000000,0.000000,0.532627
0.020000,3.649255,3.180052,2.360000,1.000000,0.000000,0.000000,0.536173
0.020000,3.666432,3.190298,2.380000,1.000000,0.000000,0.000000,0.539474
0.020000,3.683575,3.200598,2.400000,1.000000,0.000000,0.000000,0.542532
0.020000,3.700688,3.210948,2.420000,1.000000,0.000000,0.000000,0.545348
0.020000,3.717774,3.221345,2.440000,1.000000,0.000000,0.000000,0.547924
0.020000,3.734834,3.231784,2.460000,1.000000,0.000000,0.000000,0.550260
0.020000,3.751870,3.242260,2.480000,1.000000,0.000000,0.000000,0.552357
0.020000,3.768886,3.252770,2.500000,1.000000,0.000000,0.000000,0.554216
0.020000,3.785884,3.263310,2.520000,1.000000,0.000000,0.000000,0.555839
0.020000,3.802865,3.273875,2.540000,1.000000,0.000000,0.000000,0.557225
0.020000,3.819833,3.284462,2.560000,1.000000,0.000000,0.000000,0.558375
0.020000,3.836791,3.295066,2.580000,1.000000,0.000000,0.000000,0.559290
0.020000,3.853740,3.305684,2.600000,1.000000,0.000000,0.000000,0.559970
0.020000,3.870682,3.316311,2.620000,1.000000,0.000000,0.000000,0.560416
0.020000,3.887622,3.326944,2.640000,1.000000,0.000000,0.000000,0.560628
0.020000,3.904560,3.337579,2.660000,1.000000,0.000000,0.000000,0.560605
0.020000,3.921500,3.348211,2.680000,1.000000,0.000000,0.000000,0.560349
0.020000,3.938444,3.358836,2.700000,1.000000,0.000000,0.000000,0.559857
0.020000,3.955394,3.369452,2.720000,1.000000,0.000000,0.000000,0.559132
0.020000,3.972353,3.380053,2.740000,1.000000,0.000000,0.000000,0.558171
0.020000,3.989324,3.390636,2.760000,1.000000,0.000000,0.000000,0.556975
0.020000,4.006308,3.401197,2.780000,1.000000,0.000000,0.000000,0.555544
0.020000,4.023309,3.411731,2.800000,1.000000,0.000000,0.000000,0.553876
0.020000,4.040329,3.422235,2.820000,1.000000,0.000000,0.000000,0.551970
0.020000,4.057370,3.432704,2.840000,1.000000,0.000000,0.000000,0.549827
0.020000,4.074434,3.443135,2.860000,1.000000,0.000000,0.000000,0.547445
0.020000,4.091525,3.453523,2.880000,1.000000,0.000000,0.000000,0.544823
