dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.489632,5.244117,1.080000,1.000000,0.000000,0.000000,6.234269
0.020000,2.509606,5.243093,1.100000,1.000000,0.000000,0.000000,6.229692
0.020000,2.529575,5.241977,1.120000,1.000000,0.000000,0.000000,6.224986
0.020000,2.549538,5.240766,1.140000,1.000000,0.000000,0.000000,6.220150
0.020000,2.569495,5.239456,1.160000,1.000000,0.000000,0.000000,6.215185
0.020000,2.589445,5.238047,1.180000,1.000000,0.000000,0.000000,6.210092
0.020000,2.609388,5.236534,1.200000,1.000000,0.000000,0.000000,6.204873
0.020000,2.628328,5.235000,1.220000,1.000000,0.000000,0.000000,6.200806
0.020000,2.646497,5.233386,1.240000,1.000000,0.000000,0.000000,6.189372
0.020000,2.666398,5.231399,1.260000,1.000000,0.000000,0.000000,6.178023
0.020000,2.686275,5.229188,1.280000,1.000000,0.000000,0.000000,6.166766
0.020000,2.706126,5.226754,1.300000,1.000000,0.000000,0.000000,6.155608
0.020000,2.725949,5.224099,1.320000,1.000000,0.000000,0.000000,6.144557
0.020000,2.745742,5.221227,1.340000,1.000000,0.000000,0.000000,6.133622
0.020000,2.765502,5.218140,1.360000,1.000000,0.000000,0.000000,6.122807
0.020000,2.785228,5.214841,1.380000,1.000000,0.000000,0.000000,6.112121
0.020000,2.804918,5.211332,1.400000,1.000000,0.000000,0.000000,6.101570
0.020000,2.824570,5.207617,1.420000,1.000000,0.000000,0.000000,6.091159
0.020000,2.844182,5.203699,1.440000,1.000000,0.000000,0.000000,6.080895
0.020000,2.863753,5.199581,1.460000,1.000000,0.000000,0.000000,6.070784
0.020000,2.883283,5.195268,1.480000,1.000000,0.000000,0.000000,6.060830
0.020000,2.902768,5.190762,1.500000,1.000000,0.000000,0.000000,6.051038
0.020000,2.922209,5.186066,1.520000,1.000000,0.000000,0.000000,6.041413
0.020000,2.941605,5.181186,1.540000,1.000000,0.000000,0.000000,6.031960
0.020000,2.960953,5.176124,1.560000,1.000000,0.000000,0.000000,6.022682
0.020000,2.980255,5.170885,1.580000,1.000000,0.000000,0.000000,6.013583
0.020000,2.999508,5.165471,1.600000,1.000000,0.000000,0.000000,6.004666
0.020000,3.018713,5.159889,1.620000,1.000000,0.000000,0.000000,5.995934
0.020000,3.037869,5.154140,1.640000,1.000000,0.000000,0.000000,5.987390
0.020000,3.056976,5.148230,1.660000,1.000000,0.000000,0.000000,5.979037
0.020000,3.076033,5.142162,1.680000,1.000000,0.000000,0.000000,5.970876
0.020000,3.095041,5.135941,1.700000,1.000000,0.000000,0.000000,5.962910
0.020000,3.113999,5.129570,1.720000,1.000000,0.000000,0.000000,5.955141
0.020000,3.132908,5.123055,1.740000,1.000000,0.000000,0.000000,5.947569
0.020000,3.151767,5.116398,1.760000,1.000000,0.000000,0.000000,5.940197
0.020000,3.170578,5.109604,1.780000,1.000000,0.000000,0.000000,5.933024
0.020000,3.189340,5.102677,1.800000,1.000000,0.000000,0.000000,5.926053
0.020000,3.208054,5.095622,1.820000,1.000000,0.000000,0.000000,5.919283
0.020000,3.226721,5.088442,1.840000,1.000000,0.000000,0.000000,5.912715
0.020000,3.245341,5.081141,1.860000,1.000000,0.000000,0.000000,5.906350
0.020000,3.263915,5.073724,1.880000,1.000000,0.000000,0.000000,5.900187
0.020000,3.282443,5.066194,1.900000,1.000000,0.000000,0.000000,5.894227
0.020000,3.300927,5.058556,1.920000,1.000000,0.000000,0.000000,5.888470
0.020000,3.319368,5.050814,1.940000,1.000000,0.000000,0.000000,5.882915
0.020000,3.337766,5.042971,1.960000,1.000000,0.000000,0.000000,5.877562
0.020000,3.356122,5.035031,1.980000,1.000000,0.000000,0.000000,5.872412
0.020000,3.374439,5.026999,2.000000,1.000000,0.000000,0.000000,5.867462
0.020000,3.392716,5.018879,2.020000,1.000000,0.000000,0.000000,5.862714
0.020000,3.410955,5.010673,2.040000,1.000000,0.000000,0.000000,5.858167
0.020000,3.429157,5.002386,2.060000,1.000000,0.000000,0.000000,5.853819
0.020000,3.447325,4.994022,2.080000,1.000000,0.000000,0.000000,5.849670
0.020000,3.465458,4.985585,2.100000,1.000000,0.000000,0.000000,5.845721
0.020000,3.483558,4.977078,2.120000,1.000000,0.000000,0.000000,5.841969
0.020000,3.501627,4.968505,2.140000,1.000000,0.000000,0.000000,5.838415
0.020000,3.519667,4.959869,2.160000,1.000000,0.000000,0.000000,5.835057
0.020000,3.537678,4.951175,2.180000,1.000000,0.000000,0.000000,5.831896
0.020000,3.555663,4.942425,2.200000,1.000000,0.000000,0.000000,5.828930
0.020000,3.573622,4.933624,2.220000,1.000000,0.000000,0.000000,5.826158
0.020000,3.591558,4.924775,2.240000,1.000000,0.000000,0.000000,5.823581
0.020000,3.609472,4.915882,2.260000,1.000000,0.000000,0.000000,5.821198
0.020000,3.627365,4.906947,2.280000,1.000000,0.000000,0.000000,5.819007
0.020000,3.645240,4.897975,2.300000,1.000000,0.000000,0.000000,5.817009
0.020000,3.663098,4.888969,2.320000,1.000000,0.000000,0.000000,5.815203
0.020000,3.680940,4.879933,2.340000,1.000000,0.000000,0.000000,5.813588
0.020000,3.698768,4.870869,2.360000,1.000000,0.000000,0.000000,5.812164
0.020000,3.716585,4.861782,2.380000,1.000000,0.000000,0.000000,5.810931
0.020000,3.734391,4.852675,2.400000,1.000000,0.000000,0.000000,5.809888
0.020000,3.752188,4.843550,2.420000,1.000000,0.000000,0.000000,5.809035
0.020000,3.769979,4.834412,2.440000,1.000000,0.000000,0.000000,5.808373
0.020000,3.787764,4.825265,2.460000,1.000000,0.000000,0.000000,5.807899
0.020000,3.805546,4.816110,2.480000,1.000000,0.000000,0.000000,5.807616
0.020000,3.823326,4.806952,2.500000,1.000000,0.000000,0.000000,5.807521
0.020000,3.841106,4.797794,2.520000,1.000000,0.000000,0.000000,5.807616
